Total	Review
5	['은행은 누가 만들어도 맛이 같기에 페스 수원왕갈비통닭 꽤나 맛있네요 피자는 와이프가 보자마자 스틸해가서 맛도 못봤지만 맛있다는거 보니 맛있겠지요 피자 먹고싶어서 시킨건데  서비스는 존맛 사이다나 콜라를 서비스로 주셨으면 하는 바람이 드는군요 시킨게 튀김류인데 서비스도 튀김류라  여튼 점 만점중 점 입니다 애주가 입장에선 아주 좋았네요 소주도 원인건 신의한수']
5	['햄버거 진짜 맛있습니다']
5	['맛은 괜찮았어요 소스가 자꾸 흘러 넘쳐 내려서 먹기 좀 불편한건 있었어요 감튀도 골고루 서비스로주신 치즈스틱도 맛있었습니다']
5	['생각보다 배달이 빨랐어요 햄버거가 엄청크고 먹느라 고생좀했네요 새우패티가 아주 실해서 씹는맛이 좋아요 당연히 맛있구요 치킨은 튀김옷이 바삭해서 너무맛있었구요 또 주문할게요 리뷰이벤트로 주신 치즈스틱도 감사드려요']
5	['생각보다 햄버거가 너무 크고 맛있잖아요 양념치킨은 단 맛이 좀 세서 살짝 아쉬웠지만 맛있게 잘 먹었습니다']
5	['맛있게 잘먹었습니다 떡도그도 맛있네요']
5	['어제 간단히 버거나 먹을까하다가 마땅한데가 없어 주문한 곳 치킨집에 왠 버거여 하면서 한 입 먹고 깨달았습니다 이 곳은 진짜다 게눈감추듯 사진도 안 찍고 먹어치운 뒤 다음 날 계속 생각이 나더군요 그래 진짜 맛집인지 확인해봐야겠어 어젠 배고파서 맛있었던걸지도 모르잖아 라고 오늘은 치킨 진리의 반반으로 진검승부를 위해 후라이드 매운양념 했습니다 정말 더할 나위 없는 맛집입니다 기분탓인지 무절임조차 맛있어버리는 매운양념 상당히 매콤해서 좋았습니다 양 많아서 하루 종일 먹는데 계속 맛있어요']
5	['받자마자 맛있어보여서 호다닥 먹느라 사진을 못찍었네요 순한양념후라이드로 먹었는데 어디 모난거 없이 맛있고 좋았습니다']
4	['커리보단 마늘향이 너무 강했습니다소스를 잘 못 뿌려주신것같아요 ']
5	['배달도 예상시간보다 빨랐고 요청사항 잘 들어주셨어요 후라이드간장양념 다 맛있구요 리뷰이벤트 치즈스틱도 잘먹었습니다']
5	['맛있고 배달도 빨랐습니다 가성비 좋네요']
5	['배달도 빠르고 여윽시 수제버거는 여기가짱이네요  엄청 맛잇게 먹었습니다']
5	['정말 항상 먹어도 맛있는 마약치킨 저는 다이어트 전 최후의 만찬으로 이 곳을 선택했습니다 다른 말 필요 없습니다 재료의 신선함은 물론이고 치킨의 바삭함과 패티의 살아있는 육질은 형언할 수 없을 정도로 아름답습니다 다이어트 끝나는 날 또 시키도록 하겠습니다 다른 리뷰보고 양념 대신 후라이드에 양념 추가해서 먹었는데 찍먹파인 저는 바삭한 식감이 너무 좋았습니다']
5	['수제버거 중 여기가 티어임 치킨도 후라이드로 주문하고 소스따로 해서 찍먹 강추 겉바속촉']
5	['가성비 너무 좋고 맛도 맛있어요 추천 드립니다']
5	['오늘 너무너무 맛있었어요  음식도 따뜻했고 치킨도 바삭한게 너무 맛있었습니다  가족들 모두가 맛있게 먹었어요 다음에 또 주문할게요']
5	['뭐지 개혜자 양  맛 ']
4	['버거도 정말 맛있고 치킨 양념도 보편적으로 사랑받을만한 맛이었습니다 다만 음식이 너무 많이 식어서 왔습니다 버거는 아예 차가워져 먹고 싶지 않아질 정도의 맛이었고 치킨은 미지근해서 맛이 많이 떨어진 상태였습니다 아무리 배달이라지만 집에서 얼마 떨어지지도 않은 가게 음식이 이렇게 식은 걸 보니 배달기사님께 무언가 문제가 있으셨을 것 같은데 여러 집을 돌고 돌다 오시지는 않으셨겠죠 음식이 과하게 식은 것 빼고는 꽤 맛있었습니다 번창하세요']
5	['치킨 햄버거 동시에 땡길땐 무조건 여기 맛 양 훌륭함돠']
5	['아이가 저번에 먹었던 햄버거 또 먹고 싶다고 해서 재주문 했어요 오자마자 햄버거를 줘서 사진은 치킨만  ']
5	['너무 푸짐하고 야채도 양도많고 달달하니 맛있구요 서비스로주신 치즈스틱까지 잘먹었습니다']
5	['배달도 빠르고 양도 많고 맛도 있습니다 다음에 또 시킬게요']
5	['프랜차이저 인지는 제가 잘 모르겠습니다만 그이상으로 맛있습니다']
5	['양도 많고 가격도 싸고 햄버거도 맛있네요']
5	['햄버거는 처음 시켜봤는데 맛있네요 치킨도 잘 먹었습니다 ']
3	['배달이 정말 빨랐습니다 음식잘먹었습니다 전화도 잘받고 친절하셨습니다 관리 잘 해주시면 믿음을 가지고 다음에도 또 이용하겠습니다']
4	['양 많고 구성도 좋아요 떡볶이도 가성비 좋고 맛있어요 하지만 불고기버거 패티에 힘줄이 좀 씹히는거 같아서 아쉬웠어요']
1	['새우버거와 불고기버거 시켰습니다 왜 다른분들의 후기기 좋은지 이해가되지않네요 전 다시 싴먹지않을듯 버거의 빵은 너무 습한느낌에 햄버거 쌓은 기준이 뭔지 모르지만 손으로 들고먹을수없을정도로 흐트러집니다 패티는 수제가 아닌 싼 패티 사다 넣으신듯 왜 후기가좋은지 이해안되고 후기중 버거킹이나 롯데리아 먹겠다는분의 후기가 정확하다고생각됩니다']
5	['맛있어요 다만 음료 중 콜라가 코카콜라도 되어있는데 펩시가 왔습니다 펩시로 바뀐거면 변경좀 갠적으로 펩시를 안마셔서']
5	['주문하고 분만에 총알배송 깜놀 빨라서 감동했습니다 음식은 빵이 조금 차긴 했지만 햄버거 속 야채나 재료도 충실하고 맛도 좋았습니다 치킨은 바삭하고 짜지 않고 딱 적당하게 맛있으면서 부드럽고 핫도그도 쫄깃하고 바삭 말랑한게 별 다섯이 안아깝네요 맛있게 잘 먹었습니다 같이 먹은 울집 먹돌이가 꼭 별 다섯개라고 강조하며 엄지척 하네요 감사합니다']
5	['언제나 존맛탱 치퀸 바삭바삭 버거 개꿀맛 섭수 떡도그는  핫도그보다 맛나요']
5	['언제먹어도 맛있네요 리뷰이벤트 떡볶이 없어진 건 좀 아쉬워요 하지만 떡도그도 맛나네요']
5	['맛있습니다 서비스로 떡볶이도 주시고 햄버거도 푸짐하고']
5	['떡볶이 서비스 완전 맛잇어요 햄버거랑 치킨이랑 같이 먹을수잇다는게 너무 좋아요 양도 많고 맛잇어서 좋아서 번째 시켜먹어요  배달비 쫌 낮췃으면 좋겟어요  맛잇게 먹겟습니다 ']
5	['생각했던거보다 맛있어요']
5	['불고기버거와 서비스 떡볶이는 언제 먹어도 맛있네요 원래 먹던 치킨 대신 오징어스틱 시켜봤어요 술안주네요 ']
5	['양도 많아서 가성비 최고 입니다 맛도 마싯고 최고']
3	['맛있네요이이이이이이이잉']
5	['맛있어요 여기 햄버거 제 사랑']
5	['새우버거불고기버거 빵만 따로 조금먼저먹어봤는데 빵이 맛있네요 버거둘다 채소도 적당하고 조합이 잘맞아 맛있습니다 닭은 가지맛을 선택 기본 약간에 매콤함과짠맛이먼저오네요 크리미하고 양념 둘소스 섞어 후라이드 찍어먹서보니 맛좋습니다 서비스로 주신 떡볶이 기본떡볶이맛 괜찬습니다']
5	['불벅 핵존맛탱 몇때리아랑 비교불가 치킨 겉바속촉 리얼 존맛탱 섭수 궁물떡볶이 살짝 매콤달달 굳 조합 개조아요']
3	['햄버거는 따뜻한데이상하게 왜 치킨만 식어서 왔을까요집에서 가까운데라 식을일이 없을텐데']
5	['진짜 졸맛탱이에유 햄버거도 진짜 고급짐 오늘 또시키기전에 리뷰남겨용']
5	['처음시켜봐요 사진이랑 다르네요 감자튀김 시즈닝이라 맛났고요 슈프림소스는 양념치킨에 마요소스 인가봐요 담엔 일반 양념도 시켜봐야겠어요']
5	['배달도 빠르고 음식은 따뜻하고 맛있기까지헐 이런 곳이 있었냐고 아이들이 너무 좋아했습니다 깔끔하고 맛있는 음식 잘먹었습니다 적극추천해요']
5	['양도 많고 맛도 좋음 서비스도 감사합니다']
5	['맛양 배달 뭐하나 빠지는게없네요 이벤트로주시는 떡볶이까지 맛있을정도입니다 일단 드셔보세요']
5	['햄버거 치킨 둘다 너무 맛있어요 버거는 야채도 신선하고 속이 알차서 이게 버거지 하면서 먹어요 다른곳 버거는 잊혀질 정도로 기억에 남네요 자주 이용하겠습니다']
5	['양도 많고 배달도 빠르고 좋네요 맛은 당연히 좋구요']
5	['또 먹게 됩니다 배달료를 생각하더라도 또 시켜먹었습니다']
5	['언제 먹어도 맛있는 햄버거 치킨 떡볶이 조합이네요']
5	['햄버거도 맛잇고 치킨은 다리살 쓰셔서 대박 맛잇네용 서비스 롱스틱도 잘먹었습니당']
5	['존맛탱 버거 빵부터 패티 비교불가 치킨 겉바속촉 소스 굳 섭수 궁물떡볶이 추억의 맛']
5	[' 맛있어욤 근데 치킨이 어찌 튀김옷 만 있는게 있네욤']
5	['벌써 몇번째 주문인지 모르겠네요 맛있습니다 정말로']
5	['치킨은 말할것도 없이 다리살이라 너무 맛있고요 여기 햄버거 처음 먹었는데 와 빵이 퍽퍽한 빵이 아니라 촉촉한 빵이라 쫄깃하니 너무너무너무너무 맛있어요 진짜 햄버거 존맛']
5	['버거랑 치킨이랑 다 맛있었어요 아쉬웠던 점은 버거에 소스가 많아서 흘려내렸던거 빼면 좋았습니다']
5	['여기 불고기버거는 정말 마약이에요 언제먹어도 맛있네요 리뷰서비스 떡볶이도 잘 먹었습니다']
5	['너무 맛있게 잘 먹었습니다 감사합니다']
5	['언제 먹어도 맛있네요 리뷰이벤트로 받은 떡볶이도 맛있어요']
5	['양도 많고 치킨도 부드러운 살이고 너무 맛있어요 다음에 또 시킬께요']
3	['처음시켰는데 버거는 양도 많고 맛있었어요후라이드는 조금 간이 싱거웠구요조금더 바삭했으면 하는 아쉬움이 있네요떡볶이는 매콤한데 계속 먹고싶은 맛이에요 양이 많아서 푸짐하게 먹었습니다']
5	['불고기버거 먹어봤는데 짱 맛있네요 어니언치킨은 진짜 양파는 없어서 좀 아쉬웠지만 맛은 있었어요 리뷰이벤트 선물로 받은 떡도그도 맛있었어요 딸램이 다 먹음 ']
3	['맛은 있었는데 후라이드가 하루 지난 치킨처럼 너무 눅눅했습니다 다른건 다 맛있어요 떡볶이가 매콤하니 진짜 맛있었습니다 눅눅한것만빼만 완전 만족이에요']
5	['재주문이 몇번째인지 모르겠습니다 너무 맛있고 배달도 빨라서 좋아요   젓가락에 붙어있는 밥풀 사장님 이게 뭐죠']
4	['와우 너무 많고 맛도 다양하네요']
5	['너무 맛있게 잘 먹었습니다 감사합니다']
5	['뇌물도너무잘먹엇구 햄버거도너무잘먹엇어요 근데 소스가 좀많아서 포장지뚫고흘러서 그게조금아쉬웟지만 맛은 너무맛있네요 ']
5	['일단 포장부터 맘에 들었습니다 주문 하고 분만에 받았고 서비스 떡볶이도 전통 시장 맛집 수준으로 맛있었습니다 다른곳은 매운 양념도 느끼하던데 마약치킨은 별이 개 입니다 후라이드도 바삭하고 좋았어요']
4	['잘 먹었어요 다음에 시킬땐 리뷰이벤트 꼭 참여해야겠어요']
5	['사장님 리뷰이벤트가 무료인건 알고있지만 가게가 개선되어 더 좋아지길 바라는 마음으로 말합니다 떡볶이를 바로 해서 보내주신것 같습니다 다만 떡이 살짝 다 익지 않아 집에서 간단히 조리를 한 번 더 했습니다 그 외에는 기대를 져버리지 않는 너무 맛있는 맛 너무 빨리 배달이 와서 리뷰도 기다렸다가 쓸 정도의 배달속도 다좋습니다 다음에도 시켜먹을 예정입니다 꼭이요']
5	['햄버거 되게 크네요 맛있게 잘 먹었어요 만점 드립니다']
4	['약 분 배달이 걸렸지만 밀려서 늦는건 이해합니다 배달원분도 친절하시고 신경쓰지않아도 됩니다 늦어서 죄송하다고 연락주시네요 냉동닭을 쓰시더군요 닭뼈색깔에서 보입니다 하지만 이해합니다 여러번 시켜먹어봐서 바로 알았습니다 떡볶이 맛과 칠리양념의 맛이 달라졌습니다 앞으로도 피그시간이 되면 맛이 달라질 것 같아서 재주문은 고민이 됩니다']
5	['치킨 떡볶이 둘 다 맛있어요']
4	['스샷 찍는걸 까먹을정도로 맛있게 먹었네요  다음 주문때도 잘부탁드립니다']
2	['맛은 실망 음료수가 이게 뭔지 차라리 주지나 말지']
4	['맛은 기본 소스도 맛있긴한데 파생된 듯한 맛이라 양파나 파와 같은 채소를 좀더 곁들이면 훨씬 더 좋을것 같습니다 양은 평균은 되는것 같구여 배달도 잘오셨어요 잘먹었습니다']
5	['햄버거 기대 안했는데 빵이 너무 부드럽고 촉촉했어요 야채도 풍성 그리고 마늘치킨시켰는데 퍽퍽한것도 없고 짭쪼름해서 좋았어요 배달도 핵빠름 굿']
5	['맛있게 잘먹었습니다 떡도그도 맛있었어요']
5	['계속 먹고 싶은 맛이네요 너무 맛있게 잘 먹었습니다 감사합니다']
5	['처음 시켜 먹는데 너무 맛있었어요 버거가 되게 커서 놀랐어요']
5	['받자마자 바로 맛있게 냠냠 다먹어 버렸네요 사진을 못 찍었어요']
5	['우선 따뜻하게 와서 좋았구요 감자튀김 양도 많고 넘 맛있었어요  그리고 버거를 꺼냈는데 크기가 엄청 커서 놀랐네요  넘 맛있게 잘 먹었습니다 ']
5	['양도 많고 배달도 빠르게아서 배부르게 잘 먹었습니다 서비스로 주신 떡볶이도 매콤한게 맛있었어요 다음에 또 다시 시킬게요']
5	['맛있게 먹느라 사진찍는걸 까먹었어요  진짜 치킨도 맛있고 떡볶이도 옛날에 먹던 분식집 맛 나서 너무 맛있었어요']
5	['배달이 너무빨라 리뷰를 기다렸다 쓰는 치킨집 맛있습니다 이 집 말고는 치킨 내 돈으로 안먹는집입니다 오늘도 치킨은 잘익었고 염지도 딱 좋고 맛있었습니다 콜라에서 사이다 교환요청까지 수용해주시는 넓은 사장님마음에 감사를 느끼고 리뷰를 적습니다 그런데 사장님 장사가 너무 잘되서 바쁘신지 젓가락을 깜빡하셨군요제외요청 안했는데 다음에는 잘부탁드립니다 하지만 치킨맛에 비하면 이 정도는 애교죠 별점 만점드립니다 번창하세요 또 시켜먹을게요']
5	['양도 적당하고 너무 맛있어요 역시 마약치킨  배달 늦는다고 말씀해주셨는데 생각보다 빨리왔어요 리뷰이벤트로 주신 떡볶이도 너무 맛있게 잘먹었네요']
5	['너무 맛있게 잘먹었습니다 리뷰서비스 롱치즈스틱도 맛있었고요 다 맛있었지만 후라이드가 정말 맛있었어요 ']
5	['늘 순살로만 시키는데 이번에 실수로 뼈로 시켰습니다 개인적으로는 여긴 순살이 더 맛있어요 치즈 매운양념 크림맛 모두 맛있고 서비스 떡볶이도 맛있어요 배달은 항싱 빠른편이였는데 이번엔 한시간 조금 더 걸렸네요']
5	['잘먹었습니다 햄버거는 웬만한 프랜차이즈보다 맛있고 치킨도 엄청 맛있어용 치킨 맛 고민이신분 슈프림양념 드세요']
5	['말이 필요합니까 제목부터 마약치킨입니다 치킨에 마약을 친건 아닐까하는 합리적인 의심까지 하게되는 중독성 강한 맛 처음 드시는 분들은 후라이드를 꼭 빼놓지 말고 시키시길 바랍니다 이 집은 기본부터 기교까지 약점이 없는 집이니까요 개인적으론 뼈보단 순살을 추천드립니다 사은품으로 온 떡볶이도 넘나 맛있는 것 다음번에 또 시키겠습니다 후훗']
5	['늘먹던 맛있는맛 근데 후라이드에 체다만있는 메뉴가뭔가요 ']
5	['첨시켜먹는데 햄버거 빵도 너무 부드럽고 다른 버거집보다 훨맛나요  치킨도 맛잇엇구 최고에요 ']
5	['잘먹었슴다 다음에 또시킬게여']
5	['후라이드가 퍽퍽하지도 않고 고소함 밥이랑 먹어도 찰떡 소떡소떡도 맛있음']
5	['정말 맛있게 잘먹었어요 떡볶이 이가 정말 맛있네요 새우튀김 도 최고였습니다 잘먹었습니다']
5	['햄버거 완전 맛있어요 자주먹을것같아요 잘 부탁드려요']
5	['맛있는데 양도 많아서 좋았습니다']
5	['치킨이랑 떡볶이 다 맛있어요']
5	['맛나고요 배달도 만족합니다']
5	['떡볶이도 치킨도 맛있어욥']
5	['아이랑 같이 먹으려 주문했어요 햄버거 너무너무 맛잇어요 근대 치킨은 살아이가 먹기엔 살짝 매콤한가봐요 그래서 제가 대신 다 먹엇네용 ']
5	['뇌물 감사합니다 치킨도 맛있어용']
4	['받자마자 뭐지 했던거 같네요 배달하는분이 떨어뜨리신건지 치킨 양념 난리나있구 가까워서 코앞에서 배달 오는데도 이렇게 오면 다음부터는 어떻게 먹어야할까요 그래도 맛은 어느정도 괜찮았네요']
5	['맛있게 잘먹었습니다 이번에는 매운양념이 부족했는지 묻히다만 느낌이었어요 그래도 맛있으니 바빠서그런줄알께요 그리고 배달비 천원더 결제된거 넣어서보내준다고했는데그것도 바뻐서그런줄알께요 기억하실지 모르겠지만 다음에 챙겨주시던가 섭스를 주시던가 부탁드려요']
4	['약간 식은거말고는 맛있었습니다']
5	['순살만 시켰었는데 뼈도 맛있네요 잘먹었습니다']
5	['진짜맛잇어요 또시캬먹응게요']
5	['맛있어요 양념이 좀 매운데 그래도 맛있어요']
5	['양도많고 맛도 좋아요 순살은 잘안먹는데 여기는 맛나네요']
5	['맛있습니다 항상 먹는것하고 다르게 가지맛으로 먹었는데 맛있습니다 떡볶이도 방금하셨는지 맛있었습니다 다음번 치킨 주문도 이곳에서 시킵니다']
5	['배달도 빠르고 맛있네요']
5	['맛있었어용 또 먹고싶네용']
5	['양도 많아지고 크기도 커진거 같아 만족스럽습니당 맛은 뭐 항상 굿이엿구용 뇌물까지 항상 감사드립니당 맛있게 잘 먹었습니다']
5	['치킨은 당연히 맛있고 떡볶이솔직히 기대하지 않았는데 맛있네요  ']
5	['잘먹었습니다 떡볶이 맛있어요']
5	['지난번과 마찬가지로 최고입니다 다음 치킨 시킬때도 여기 예약하겠습니다 그리고 배달 상자가 살짝 찌끄러져있던데 상관없습니다 다만 배달원 분에게 늦어도 괜찮으니 안전하게 오시라고 전해주세요']
5	['치즈치킨은 너무 맛있게 잘먹었습니다']
5	['별점과 같음 인기가많아서 그런지 생각보다 늦게옴']
5	['배달이라서 기대 안했는데 맛도 크기도 좋아요']
5	['푸짐하게 잘왔어요 맛있게잘 먹었습니다']
5	['배달속도가 너무 빨라서 배달예정시간보다 일찍도착했어요 그래서 리뷰쓰는 시간 기다렸다가 쓰네요 다음에도 또 시켜먹을게요']
5	['친절하고 덤도 맛있어요']
5	['와 하루굶고 먹는데 떡볶이도 안매워서 좋고 치킨도 가슴살 이렇게 부드러운곳 처음봤어요 단골되겠네요 감사합니다']
5	['사장님 진짜 혼나야겠어요 너무 맛있잖아여 치킨은 순살인데 너무 부드럽고 양념소스도 맛있고 떡볶이는 진짜 말랑말랑 한게 식감도 좋고 햄버거도 진짜 맛있어요 신선해요 처음에 시켜먹을땐 비싸서 고민했는데 진짜 먹고나니까 그런 생각이 전혀 안 드네욤  감사합니다 ']
5	['역시 존맛탱 헣허허헣헿헤헤헿핳햏하핳 특히 일반후라이드마저 개존맛탱 이맛그대로 가주세요']
5	['너무 맛있게 잘먹었습니다 올만에 맛난 치킨먹었습니다 번창하세요']
5	['잘먹었습니다 담에 또 시킬게요']
5	['역시  여기로 바꾼후부터 한치의 후회가없습니다 부들부들한 닭다리살의 순살 너무맛있어요']
3	['순살로 시켰는데 살들이 커서 양이 어마어마 합니다 핫도그도 서비스로 주셨어요 잘 먹었습니다']
5	['두번째인데 매우만족합니다집에서 먼게 아쉽네요']
5	['닭 안은 정말부드럽네요 자주시킬게요']
5	['완벽합니다 여기만 시켜먹을거예요']
1	['기름은범벅이고원나왔는데 거스름돈은 천백원거슬러주고하여튼 기분별루네여']
5	['버거 아주 맛나게 잘 먹었습니다 치킨이 정말 부드럽네요 온식구가 극찬 거리가 좀 있긴한데 또 주문하고 싶네요']
5	['사장님 후라이드 넘맛있어여 사장님 천사엄총맛있게 먹었답니당']
5	['언제나 먹어도 맛있네요 치킨과 햄버거를 동시에 주문 할 수 있어서 너무 좋습니다 이벤트로 주신 떡볶이도 너무 맛있구요 앞으로도 쭉 번창하셨으면 좋겠습니다']
5	['치킨진짜맛잇게잘먹엇습니다 종류별로 맛볼수잇어서좋앗구요 단골되도록자주시켜먹을게요 서비스로주신 떡볶이도 최곱니다']
5	['배달은 예정시간보다 분빨리왔네여 후라이드는 바삭하고 속은 부드러웠고 매운양념도 맛나게맷고 역시속은부드럽네여 간장 양념도적당하고요 특징이 속이 부드럽다는거네여 맛나게잘 먹어습니다']
5	['거리가 좀 있는데도 예상배달시간보다 먼저왔네요 맛있게 잘먹었습니다']
5	['양도 많고 맛있어요 다음에 또 시켜서 먹을게요']
1	['역시는 역시네여 처가집교촌만먹다 리뷰보고 시켜봤는데 배달 시간분걸려오고 눅눅하고 맛이없어여']
5	['다좋았는데 콜라변경한게 적용안되서 로 왔어요  여러가지 맛볼수있고 닭다리살로만와서 너무 맛있게먹었어요 ']
5	['오 새로운 조합 치킨 햄버거 나이스한 선택이였네요 새우버거는 살짝 매콤한게 느껴짐 불고기버거는 존맛탱 치킨도 맛나요 양념소스 추가는 신의 한수']
5	['보내주신 뇌물까지 맛있게 먹었습니다 앞으로도 번창하시기 바랍니다']
5	['뇌물 잘 받았어용 사장님 ']
5	['벌써 주문 두번짼데 한결같아서 좋아요 특히 순살이 정말 맛있네요']
5	['처음시켜먹어봤는데 정말 맛있었어요 치킨양이 좀 적은것같지만 가격에 비하면뭐 괜찮았던거같아요']
5	['시킬땐 가지맛 가능 할것같았는데 먹어보니 너무 많아서 불가능']
5	['완전 맛나네요 순살이 살아있네요 강추강추강추 뇌물로 받은 소떡이도 와쵝오']
5	['정말 맛있게 잘먹었습니다']
5	['존막탣딥지장 순살치킨 인자']
5	['적당한 가격에 세가지 맛을 골라 다양하게 먹을수있어서 좋아요 서비스 떡볶이도 맛있어요']
5	['개인적으로 후라이드 안좋아하는데 바삭하니 맛나네요 양념은 뭐랄까 괜찮은데 좀 질긴감 소스 스며들수록 갈비맛은 짜지네요 전체적으론 양 질 모두 만족합니다']
4	['다먹오서사진없눈데 맛잇어요 후라이드가 존맛탱 매운양념은 맛탱']
5	['맛있었어요 근데 양념이 전부 흘러서 왔네요 그거 빼곤 좋았어요']
5	['요근래 안 먹어본 치킨집에서 시켰다가 연속 실패했는데 오늘은 성공적이네요 배달도 분 예상인데 비도 많이 오고 해서 늦어도 뭐 이해하자 싶었는데 분인가만에 와서 밥 돌려다가 치밥으로 주린배 채웠네요 소떡소떡도 넘 맛있어요치킨도 평대도 카레치킨 칠리치킨 맛있구요 후라이드도 보통 이상이예요변함없는 맛 부탁드려요 그럼 또 주문하러 올게요']
5	['맛있습니다 양도많고 개인적으로 기름오래쓴집은 다시 안시켜 먹는데 튀김 색도 좋네요']
5	['오호 맛집이네유 할인행사하는 다른곳 주문하려다 여기 주문해봤는데 맛있어요']
5	['정말맛있어요 소떡도 잘먹을께요']
5	['오늘 처음시켰는데 아주맛나요 리뷰도 처음남겨보네요 우리아들들입맛에도 취저궁물떡볶이두 맛납니다 다음에 또 시켜먹을각이네요 그때도 맛있게부탁드려요']
5	['매장소개에 나타난 자신감이 보일정도로 맛있었고 돈이 아깝지 안않습니다 재주문할 의사 있습니다 사업 번창하세요']
5	['잘먹었습니다 맛있었어요']
5	['리뷰를 쓰게 만드는 양과 맛']
5	['닭이 완전 크네요 맛있게 배부르게 잘먹었습니다아 떡볶이완전 맛나요']
5	['양도 많고 맛있네요 뇌물도 맛있게 먹을게요']
5	['왜죠 왜 이렇게 맛있는거죠 냄새땜에 사진찍는 것도 깜빡하고 순식간에 먹어치웠어요 치킨이 뭔데 다 부드러워 바삭하고 살은 연하고 후 다른곳에서 시킨건 항상 남겨서 냉장고로 들어가는데 남은게 없어요 햄버거도 속이 꽉 찻네요 한입에 먹기 힘들었지만 남은건 포장지뿐이였어요 너무 맛있네요  서비스로 주신것도 곧 제 뱃속으로 사라질거에요 오가며 가까워서 배달 금방오겠구나 싶어서 시켰어요 한시간 걸린다면서 삼십분만에 왔네요 사장님 번창하세요 앞으로 치킨은 여기서만']
5	['순살을 좋아하는데 리뷰에 닭다리살 이라고하서 시켰는데 대만족입니다']
5	['맛있어요 두번째 주문 ']
5	['믿고 먹는 킹스타 다리살 오짐']
5	['매운맛 너무 매콤해서 속이후련해요 간장양념도 맛있어요 두마리에 세가지가 된다는 장점도 좋고요 뇌물로 주신 핫도그 이거 또 먹고 싶어요  닭이 정말 커요']
5	['배달빠르고 순살치킨 온니 닭다리살이고 뻑살은 아예 없어요다른치킨집 순살은 뻑살이 많은데요 진심 추천합니다 순살치킨 맛집같고어니언 양념이랑 잘어울려요 역시 대표메뉴같네요']
5	['만족하네요 치킨도 바싹하고 애기가 잘먹네요']
5	['허겁지겁 먹느라 사진을 못찍었네요 근데 양 넉넉하고 진짜 맛있었어요 다음에도 햄버거 먹고싶을때 여기 시켜야겠어요']
5	['치킨은 메이저브랜드 말고는 시켜먹어 본적이 없는사람인데 솔직히 기대안하고 주문했습니다 대충 한끼 때워야지 했는데 생각보다 퀄이 배는 좋아서 놀랐네요 페리카나 순살은 약간 퍽퍽하며 교촌은 튀김옷이 좀 두껍고 뭘먹어도 불만이였는데 살도 들 퍽퍽하고 튀김옷도 적당히 입혀있어 먹기 아주 좋았습니다 혼자먹는거라 서비스 핫도그는 한입만 먹었지만 이또한 괜찮았습니다 최근 먹어본 치킨 브랜드중에 가장 맛나게 먹었네요 많이 파세요']
5	['저번에 시켜먹고 맛있어서 또 시켜먹었어요 이번엔 커리맛 시켜봤는데 이것도 맛있네요 여긴 순살에 가슴살 말고 부드러운 살들이 많아 좋아요']
5	['역시 이게 순살이지 닭다리살로만 아주 맛있게 튀기셨네요 퍽퍽살 전혀없고요 양념맛있네요 사진은 깜박했네요 담에머글때 꼭 올릴께요 정말 맛나요']
4	['추천함다 특히 양념이 맛있네요']
5	['양도 많고 맛잇게 잘먹었습니다 떡볶이도 진짜 맛잇엇어요 ']
5	['튀김옷도 바삭하고 양도 엄청 많아요 치킨무도 다른 치킨집보다 더 맛있는 거 같아요 다음에도 또 시켜먹을게요']
5	['맛잇게 먹었습니다 햄버거가 진짜 맛잇네요']
5	['처음 시켜봤는데 닭다리살 지리네요 순살 진리 ']
5	['떡볶이집인가 뭐지 이맛은  햄버거는 뭐 이건 너무 맛남  근데 입이 작은건가 요눔이 큰건가 입으로 먹는건지 볼따구로 먹는건지 먹다보면 세상 거지꼴남  치느님은 소스가 예술이구려 튀김옷은 타사에비해 얇은편인듯하나 바삭함이나 살코기 쪽은 월등한거같다는 개인적 소견임']
5	['맛있게 잘먹었습니다 뇌물로 주신 핫도그 때문에 와이프랑 싸웠어요 저 혼자 다 먹었다고']
5	['맛있어요 치킨집은 여기로 정착할것같아요 ']
5	['후라이드 치킨이 조금 매콤한듯 하네요']
5	['치킨양이 너무 적은듯 합니다']
5	['맛은 이름처럼 맛있는 맛이었는데 양은 너무 적었습니다']
5	['배달도 빠르고 맛있어요 다음에도 또 주문 할게요 뇌물도 맛있네요']
5	['뇌물은 처음에만 주나요 또 주면 또 시키려구요일안에 맛있네요 다리살이라 순살 다 부드럽고']
1	['최악입니다 배달 시간분 그래도 핫도그 서비스 주셔서 기분좋게 먹으려는데 콜라를 얼마나 흔들어서 오셨는지 폭발 옷 다버리고 애기 목욕다시 시키고 치킨은 원래 저렇게 시큼한 맛이 나는 건가요 껍질은 괜찮은데 고기를 씹으면 상한듯한 냄새나서 그냥 안먹고 집밥먹습니다 이런거 귀찮아서 잘안쓰는데 진짜 최악이었습니다']
5	['양많고배달빠르네요갈비양념도 맛있고 버거도 맛있어요 제가좋아하는 떡볶이도 맛있어요']
5	['맛있고 배송 빠릅니다 햄버거도 맛있는데 햄버거 종이에서 냄새가 종이버리고 들고 먹었네요 그 신문지 냄새후라이드는 살짝 튀김옷이 매운지 세 아이는 맵다 했지만 맛있습니다']
