,Category,Location,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date
1567,치킨,강남구 역삼동,BBQ-서초점,ye**님,황금올리브（반반）/1,비비큐 서초점 맛있어요!,5,5,5,5,2017년 12월 9일
1568,치킨,강남구 역삼동,BBQ-서초점,79**님,황금올리브（반반）/1,역시 황금올리브치킨이진리ㅎ,4,4,5,4,2017년 12월 8일
1569,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,배달 겁나 빨라요..후라이드 치킨은 비비큐가 갑이네요..넘 맛나요.,5,5,5,5,2017년 12월 8일
1570,치킨,강남구 역삼동,BBQ-서초점,손님,시크릿양념치킨/1,비비큐는 황금올리브가 메인이지만 시크릿양념도 먹을만합니다,4,4,4,3,2017년 12월 7일
1571,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브닭다리/1,황금올리브핫윙/1,포테이토/2",두마리 시켰은데 너무 맛있어서 부족했어요 또 시켜먹을께용,5,5,4,5,2017년 12월 6일
1572,치킨,강남구 역삼동,BBQ-서초점,손님,써프라이드치킨/1,맜있어요 저흰 여기서만 시켜먹어요,5,5,5,5,2017년 12월 6일
1573,치킨,강남구 역삼동,BBQ-서초점,db**님,황금올리브치킨/1,역시 치킨은 비비큐 후라이드👍,5,5,5,5,2017년 12월 5일
1574,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브닭다리（반반）/1,튀김옷이 정말 바사삭 헤헿 너무 맛있어요 감사합니다 배달도 무지 빠르고 ~!!수고하세용ㅎㅎ,5,5,5,5,2017년 12월 3일
1575,치킨,강남구 역삼동,BBQ-서초점,ej**님,써프라이드치킨（순살）/1,기름을너무안건져내서3조각먹고속이미식거려다버렸습니다. 다시시켜먹진않을꺼같네요,2,2,4,3,2017년 12월 3일
1576,치킨,강남구 역삼동,BBQ-서초점,손님,치즐링/1,맛있어요 먹을만합니다:),3,2,4,3,2017년 12월 3일
1577,치킨,강남구 역삼동,BBQ-서초점,ha**님,써프라이드치킨（순살）/1,써프라이드 맛있었어용 간장이랑 후라이드 고민할 때 앞으론 이거 시키면 될 듯,5,5,5,5,2017년 12월 2일
1578,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,새벽에 주문이라 그런지 튀김이 좀.. 기름이 오래된듯,3,3,3,5,2017년 12월 1일
1579,치킨,강남구 역삼동,BBQ-서초점,79**님,황금올리브（반반）/1,여기는 육이나오고 촉촉하고부드러워서좋아요 닭가슴살퍽퍽하면 먹다 던지고싶은맘드는데 여긴 육즙이살아있어서 자꾸시켜먹게되네요ㅎ,5,4,4,4,2017년 11월 29일
1580,치킨,강남구 역삼동,BBQ-서초점,손님,치킨강정（순살）/1,처음 열자마자 색깔이 너무 희어서 당황스러웠는데.... 진짜 대충 만든 느낌이에요... 양념도 완전히 묻혀져 있지 않을 뿐더러 원래. 좀 더 바짝 튀겨야 하는 거 아닌가요? 튀김옷도 제대로 안익어있네요. 집에서 만든것도 아니고 이렇게 흰색 치킨은 처음봐요. 맛도 이럴거면 비비큐 안시켰어요. 3천원 할인데이라고 너무 대충 만드신 것 같네요. 앞으로 이 지점에선 시키면 안될 것 같아요😧,1,1,5,5,2017년 11월 29일
1581,치킨,강남구 역삼동,BBQ-서초점,손님,순살크래커/1,맛있는데 양이 적어서 아쉬워요,5,5,3,5,2017년 11월 28일
1582,치킨,강남구 역삼동,BBQ-서초점,zh**님,황금올리브（반반）/1,맛있어요 ㅋ 바삭하고 역시 비비큐입니다!,5,5,4,4,2017년 11월 23일
1583,치킨,강남구 역삼동,BBQ-서초점,손님,"써프라이드치킨/1,비벼락소스/1,비비소스 추가/1,콜라500ml/1",써프라이드.. 제입에는 안 맞네요 다버렸어요 ㅠㅠ 다음엔 다른 메뉴로 먹어야겠습니다..,5,1,5,5,2017년 11월 22일
1584,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,맛있게 잘 먹었습니다 바삭하네요,5,5,5,5,2017년 11월 22일
1585,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,치킨은 당연히 맛있겠지요..^^ 기다리는 시간마저 즐겁네요~,5,5,5,5,2017년 11월 22일
1586,치킨,강남구 역삼동,BBQ-서초점,we**님,"써프라이드치킨（순살）/1,치즈스틱/1",무슨 특별하지는않지만 항상 기대를 만족시켜주는곳 만족합니다,5,5,5,5,2017년 11월 21일
1587,치킨,강남구 역삼동,BBQ-서초점,jo**님,자메이카 통다리구이/1,좋아용ㅎㅎ 잘 먹었습니담~,5,5,5,5,2017년 11월 19일
1588,치킨,강남구 역삼동,BBQ-서초점,ho**님,"황금올리브치킨/1,비벼락소스/1,비비소스 추가/1,양념소스 추가/1",믿고먹는 비비큐 치킨 항상 맛있네요 비벼락소스가 매콤한게 제 스타일입니다,5,5,5,5,2017년 11월 19일
1589,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브치킨/1,치즈스틱/1",맛도좋구 배달도 빠릅니다 ㅎ,4,5,5,4,2017년 11월 18일
1590,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,주문할때 치킨무 대신 콜라를 큰 것으로 바꾸어 달라고 했는데 막상 배달왔을때는 그대로 갖고 와서 콜라로 바꾸어 달라고 치킨무를 배달원에게 주었지만... 갖고 온다고 한 배달원은 깜깜 무소식이네요!!!.... 영수증이랑 젓가락도 안갖고 오시고!!!!....,1,3,2,1,2017년 11월 17일
1591,치킨,강남구 역삼동,BBQ-서초점,he**님,황금올리브（반반）/1,원래 1인1닭 못하는데 비비큐는 1인 1닭 가능..,4,4,3,5,2017년 11월 16일
1592,치킨,강남구 역삼동,BBQ-서초점,손님,순살크래커/1,맛있어요ㅋㅋ 근데 순살크래커는 좀 돈아까움ㅋㅋ,4,4,3,5,2017년 11월 16일
1593,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,느끼한거 없어 튀김인데 담백하구 맛있어요 닭두 신선해 보이고 양이 좀 더 많았음 ㅎㅎ,5,5,4,4,2017년 11월 13일
1594,치킨,강남구 역삼동,BBQ-서초점,jo**님,자메이카 통다리구이/1,좋아요ㅎ 자주시키고잇어요ㅎ,5,5,5,5,2017년 11월 11일
1595,치킨,강남구 역삼동,BBQ-서초점,ww**님,황금올리브（반반）/1,"빠른 배달과 푸짐한 양, 매우 만족스러웠습니다. 역시 반반 치킨은 진리~",5,5,5,5,2017년 11월 9일
1596,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,맛있습니당배달도 빠르네요 역시,3,3,3,4,2017년 11월 8일
1597,치킨,강남구 역삼동,BBQ-서초점,ww**님,마라핫치킨（순살） L/1,매운거 잘 드시는 분에게 추천하는 메뉴입니다. 많이 매웠어요~ 배달 빠르고 좋습니다!,5,5,4,5,2017년 11월 8일
1598,치킨,강남구 역삼동,BBQ-서초점,손님,순살크래커/1,리뷰 3번이나 작성할 만큼 자주 시켜먹어요 ㅠㅠ 흑흑 마시쩌,5,5,4,5,2017년 11월 7일
1599,치킨,강남구 역삼동,BBQ-서초점,손님,순살크래커/1,배달 완전 빨라요 !! 양이 조금 적어서 아쉽지만 맛있어요,5,5,4,5,2017년 11월 7일
1600,치킨,강남구 역삼동,BBQ-서초점,손님,순살크래커/1,요즘 여기서만 치킨 시켜 먹어요,5,5,5,5,2017년 11월 7일
1601,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,bbq는 믿고 먹을수있어요,5,5,5,5,2017년 11월 6일
1602,치킨,강남구 역삼동,BBQ-서초점,qj**님,"써프라이드 치킨/1,꼬꼬콜/1,고구마스틱/1,콜라 1.25L/1",콜라 시켰는데 안주셔서 뭐지 했는데 다시오셔서 콜라주시고 갔셨어요,5,5,5,5,2017년 11월 6일
1603,치킨,강남구 역삼동,BBQ-서초점,jo**님,자메이카 통다리구이/1,너무조아요ㅎ 맛있음!!,5,5,5,5,2017년 11월 5일
1604,치킨,강남구 역삼동,BBQ-서초점,sa**님,"써프라이드 치킨/1,치즈스틱/1",짱맛 존맛 진심 신기함,5,5,5,5,2017년 11월 3일
1605,치킨,강남구 역삼동,BBQ-서초점,손님,"자메이카 통다리구이/1,콜라500ml/1",자메이카 통다리구이가 조금 짜네요,3,3,4,3,2017년 11월 3일
1606,치킨,강남구 역삼동,BBQ-서초점,손님,써프라이드 치킨/1,굿굿 신메뉴 맛있어요ㅋㅋ 양도많네요,5,5,5,5,2017년 11월 2일
1607,치킨,강남구 역삼동,BBQ-서초점,손님,시크릿양념치킨/1,매운양념도 옵션에 있었으면좋겠습니다 비비큐살은 늘 부드럽고 많이퍽퍽하지 않아서 좋네요,4,3,4,5,2017년 11월 2일
1608,치킨,강남구 역삼동,BBQ-서초점,ri**님,"써프라이드 치킨/1,콜라 1.25L/1",빠른배달 감사합니다. 맛있게잘먹었습니다.,5,5,5,5,2017년 11월 1일
1609,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,"아들은 양념, 저는 후라이드. 그래서 반반으로 주문합니다.",5,5,5,5,2017년 10월 30일
1610,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브속안심/1,자메이카 통다리구이/1",맛있고 바삭바삭해요. 자메이카 통다리는 짜지만 아이들이 좋아해요.,5,5,4,4,2017년 10월 27일
1611,치킨,강남구 역삼동,BBQ-서초점,손님,시크릿양념치킨/1,좋아용ㅎㅎ 최고!! ♥️잘 먹겠습니다!♡,5,4,4,4,2017년 10월 25일
1612,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브닭다리（반반）/1,치즈스틱/1",배달 빠르고 친절해서 좋아요,5,5,5,5,2017년 10월 21일
1613,치킨,강남구 역삼동,BBQ-서초점,손님,자메이카 통다리구이/1,자메이카는 역시 치밥이진리,5,5,5,5,2017년 10월 21일
1614,치킨,강남구 역삼동,BBQ-서초점,jo**님,자메이카 통다리구이/1,짱짱! ㅋㅋ 마싯었구 빨리오셨어요ㅎ,5,5,5,5,2017년 10월 20일
1615,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브치킨/1,고구마스틱/1",처음 시켰지만 너무 맛있었어요. 기름도 깨끗하구,5,5,5,5,2017년 10월 20일
1616,치킨,강남구 역삼동,BBQ-서초점,jf**님,"써프라이드 치킨/1,콜라 1.25L/1",비비큐 후라이드는 말이 필요없지요 그래서 의심없이 신제품 써프라이드 고고 맛있어요!! 후레이크가 특이하면서도 맛나네요. 또한 기본 후라이드를 배신하지 않는 암튼 넘 잘 먹었어요,5,5,5,5,2017년 10월 19일
1617,치킨,강남구 역삼동,BBQ-서초점,손님,써프라이드 치킨/1,고소합니다. 단짠이 자극적이지않고 간이 약하다 할 정도로 무난한 맛이에요. 싱거워서 잘 들어가기도하고. 플레이크 탓인지 고소해서 나쁘지않았지만 간이 이정도로 약하다면 찍어먹는 소스가 있으면 좋을거 같아요.,3,3,5,4,2017년 10월 16일
1618,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브닭다리（반반）/1,진짜맛있음 튀김옷도바삭하고 닭다리도크고 꿀맛,5,5,5,5,2017년 10월 14일
1619,치킨,강남구 역삼동,BBQ-서초점,79**님,황금올리브치킨/1,기름을좀 오래쓰신것같은 기름맛이났어요 닭은 촉촉하고 맛있었는데 기름이좀아쉬웠네요,4,4,5,5,2017년 10월 14일
1620,치킨,강남구 역삼동,BBQ-서초점,y9**님,"황금올리브닭다리/1,스모크치킨/1",굳구두구두구두구두구두구두,3,3,4,4,2017년 10월 14일
1621,치킨,강남구 역삼동,BBQ-서초점,le**님,황금올리브（반반）/1,바삭바삭한게 정말 맛있네요,5,5,3,3,2017년 10월 11일
1622,치킨,강남구 역삼동,BBQ-서초점,kj**님,황금올리브치킨/1,맜있고 괜찮아요 좋아요,4,4,3,5,2017년 10월 8일
1623,치킨,강남구 역삼동,BBQ-서초점,cs**님,"시크릿양념치킨/1,콜라 1.25L/1",맛있고 양은 여러분이 아시는 그것,4,5,2,4,2017년 10월 7일
1624,치킨,강남구 역삼동,BBQ-서초점,kj**님,"황금올리브속안심/1,순살치즐링/1,마라핫치킨（순살） L/1,순살크래커 소스추가/2,콜라 1.25L/1",양이 많고 맛있어요!!!!!,5,5,5,5,2017년 10월 7일
1625,치킨,강남구 역삼동,BBQ-서초점,bl**님,황금올리브닭다리（반반）/1,맛있어요 양도 적은줄 알았는데 닭다리 하나가 엄청커요ㅋㅋㅋㅋ들고먹기 무거울정도로ㅋㅋㅋ다음에 또주문할게요!,5,5,5,5,2017년 9월 30일
1626,치킨,강남구 역삼동,BBQ-서초점,손님,스모크치킨/2,좀 기름이 덜 빠져서 많이 느끼해요. 배달은 늘 친절하세요. 다음엔 다른 메뉴를 시키려고요.,2,2,2,5,2017년 9월 30일
1627,치킨,강남구 역삼동,BBQ-서초점,ta**님,황금올리브치킨/1,한강에서 시켜먹었는데 배달도 빠르고 맛있게먹었어요,5,5,5,4,2017년 9월 28일
1628,치킨,강남구 역삼동,BBQ-서초점,eo**님,"황금올리브치킨/1,콜라 1.25L/1",서초점배달은 정말 빨라서 좋아요~,5,5,5,5,2017년 9월 27일
1629,치킨,강남구 역삼동,BBQ-서초점,손님,자메이카 통다리구이/1,배달이 빨라서 좋네요. 잘먹었어요.,5,4,5,4,2017년 9월 26일
1630,치킨,강남구 역삼동,BBQ-서초점,손님,자메이카 통다리구이/1,맛있어용~ 근데 쏘스가 좀 부족해서 남겨서 다음날 먹으려니 촉촉함이 사라지고 말라비틀어졌다는..ㅜ,5,,,,2017년 9월 26일
1631,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,배달도 빠르고 튀김도 넘 맛나고 담에또시킬께요~~:),5,,,,2017년 9월 21일
1632,치킨,강남구 역삼동,BBQ-서초점,손님,,맛있게잘먹었습니다~~~,5,,,,2017년 9월 15일
1633,치킨,강남구 역삼동,BBQ-서초점,손님,,따뜻하게 잘 먹었어요~ 젓가락만 좀 아쉽지만 그래도 만족합니다~,5,,,,2017년 9월 14일
1634,치킨,강남구 역삼동,BBQ-서초점,손님,,비싼것 빼곤 다~ 좋아요,4,,,,2017년 8월 30일
1635,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브치킨/1,매운양념추가/1",오랜만에 bbq 먹었는데 후라이드 너무 바삭거려서 맛있게 먹었어요!!,5,,,,2017년 8월 29일
1636,치킨,강남구 역삼동,BBQ-서초점,손님,자메이카 통다리구이/1,맛있었어요!! 치밥으로 최고네요...,5,,,,2017년 8월 26일
1637,치킨,강남구 역삼동,BBQ-서초점,손님,,할인받아서 시켜 먹었는데도 뭐하나 빠짐없이 잘챙겨주시고 치킨 맛도 진짜 맛있었어요!!황금올리브짱🤗🤗👍,5,,,,2017년 8월 24일
1638,치킨,강남구 역삼동,BBQ-서초점,손님,허니갈릭스（한마리）/1,양념이 골고루 배지않고 튀김옷만 과하네요. 가격에 비해 넘나 실망..ㅜ,2,,,,2017년 8월 23일
1639,치킨,강남구 역삼동,BBQ-서초점,손님,,맛있어요. 양에 비해 비싸고ㅠ 쿠폰도 없네요.,4,,,,2017년 8월 15일
1640,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브닭다리（반반）/1,오징어링/2",비싸긴해도 엳시 비비큥,5,,,,2017년 8월 10일
1641,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브속안심/1,"배달빠르고, 치킨도 맛났어요~~",4,,,,2017년 7월 29일
1642,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,소스원래안주나염? 그래도 맛있음,4,,,,2017년 7월 29일
1643,치킨,강남구 역삼동,BBQ-서초점,gh**님,황금올리브（반반）/1,사진이 이상하게올라가네요 몇번도전하다 후라이드부분올려요 후라이드는비비큐,4,,,,2017년 7월 27일
1644,치킨,강남구 역삼동,BBQ-서초점,손님,,치킨은 역시 낮에시켜야 제대로 오는것같아요,4,,,,2017년 7월 27일
1645,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,예상시간보다 빨리오고 역시 맛도 좋네요,5,,,,2017년 7월 20일
1646,치킨,강남구 역삼동,BBQ-서초점,kw**님,황금올리브（반반）/1,맛은 좋은데 여긴 왜 젓가락이랑 쿠폰을 안주나요..?,5,,,,2017년 7월 19일
1647,치킨,강남구 역삼동,BBQ-서초점,손님,"시크릿양념치킨/1,콜라 1.25L/1",치킨이란 이런치킨 좋아요,5,,,,2017년 7월 19일
1648,치킨,강남구 역삼동,BBQ-서초점,손님,치즐링/1,최고~~!! 복날 만세!,5,,,,2017년 7월 17일
1649,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,후라이드는 그냥 BBQ!,5,,,,2017년 7월 10일
1650,치킨,강남구 역삼동,BBQ-서초점,손님,,치킨이 맛있긴 맛있은데 좀 덜익은것같네요..,3,,,,2017년 7월 9일
1651,치킨,강남구 역삼동,BBQ-서초점,ca**님,황금올리브（매운반반）/1,그래두 젓가락을 하나도 안넣어보내주시는건 너무했어요... ;ㅅ;,4,,,,2017년 7월 5일
1652,치킨,강남구 역삼동,BBQ-서초점,ka**님,,예상시간보다 빨리 오셨네요 잘먹었습니다,5,,,,2017년 6월 23일
1653,치킨,강남구 역삼동,BBQ-서초점,손님,마라핫치킨（통살） L/1,아니 이게 마라핫 치킨 인가요? 참나 어이가 없어서.. 이게 20900원인가요? 다른데서 마라핫 치킨 안시켜 먹어본 것도 아니고 주인장 양념아끼느라 양심도 같이 아끼는거요? 해도해도 너무하네 참나,1,,,,2017년 6월 22일
1654,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,황금올리브는 언제나 옳습니다,5,,,,2017년 6월 8일
1655,치킨,강남구 역삼동,BBQ-서초점,ig**님,황금올리브치킨/1,배달 빠르고 뜨거운 치킨이 배달됨. 만족합니다!!,5,,,,2017년 6월 1일
1656,치킨,강남구 역삼동,BBQ-서초점,na**님,"황금올리브치킨/1,콜라 1.25L/1",젓가락을 안가져다주셔서 손으로 먹었지만ㅠㅠ한강보면서 먹을수있게 배달해주셔서 감사했어용!!물론 치킨은 맛있었구여!!,4,,,,2017년 5월 28일
1657,치킨,강남구 역삼동,BBQ-서초점,tk**님,,2천원 더 받아도 오랜만에 먹는데 실망이네요 품질이 올라간것도 아니고 소스도 잘 안발라주고,1,,,,2017년 5월 27일
1658,치킨,강남구 역삼동,BBQ-서초점,hu**님,,맛은있어요.그런데 매번느끼는거지만짜요!,3,,,,2017년 5월 23일
1659,치킨,강남구 역삼동,BBQ-서초점,손님,"스모크치킨/1,치킨무 추가/1",늘 배달 빠르고 항상 맛있어서 자주 시켜먹는곳입니다. 너무 맛있어요~~^^,5,,,,2017년 5월 21일
1660,치킨,강남구 역삼동,BBQ-서초점,손님,,양도많고 맛있어요 근데 튀김이 좀 두껍고 과자같은.. 한입 배어비물면 치킨만 쏙빠지는데 원래 허니갈릭스가 그런가영? 첨먹어본거라 ㅋ 근데 튀김옷도 바삭하고 닭도 맛났어여~~담에도 비비큐시킬거에용,4,,,,2017년 5월 19일
1661,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브닭다리/1,포테이토/1,치즈스틱/1",진리의 황금 올리브. 가격 올리고 한 번 먹었어요,4,,,,2017년 5월 14일
1662,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,예상시간보다 일찍 왔어요 센스있게 물티슈도 챙겨주셨네요,4,,,,2017년 5월 9일
1663,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브치킨/1,콜라 1.25L/1",소금이랑 젓가락을 안주시네요..ㅋㅌ,3,,,,2017년 5월 4일
1664,치킨,강남구 역삼동,BBQ-서초점,손님,꼬꼬넛치킨세트/1,음.. 양이 아쉽.. 원래 이정도인건지 앱이라 줄인건지 아님 모르는 다른 이유인건지 딸려오는 소스부터 치킨 맛 내 입맛은 아니었음 담부터는 다시 황올 먹어야 할듯,4,,,,2017년 4월 28일
1665,치킨,강남구 역삼동,BBQ-서초점,dr**님,꼬꼬넛치킨세트/1,배달앱에 대한 불신을 없애준 bbq 서초점!!먼데도 묵묵히 배달해주시고 신속!!!맛도 좋아요 쵝오!!,5,,,,2017년 4월 25일
1666,치킨,강남구 역삼동,BBQ-서초점,jf**님,"황금올리브치킨/1,콜라 1.25L/1",후라이드는 비비큐죵~~~~,5,,,,2017년 4월 20일
1667,치킨,강남구 역삼동,BBQ-서초점,손님,,예상시간보다 한참 일찍도착해서 좋았어요!,4,,,,2017년 4월 20일
1668,치킨,강남구 역삼동,BBQ-서초점,손님,,주말엔 덜 바삭 ㅜㅜ그래도 맛잇러여,5,,,,2017년 4월 16일
1669,치킨,강남구 역삼동,BBQ-서초점,gh**님,황금올리브닭다리（반반）/1,다리만왔는데 맛은있는데 양이작아요 ㅜㅡ,4,,,,2017년 4월 13일
1670,치킨,강남구 역삼동,BBQ-서초점,dr**님,황금올리브치킨/1,앱결제+수요일 무려 3천원 할인이라 혹시...닭다리가 하나 오는 것 아냐?하는 걱정을 한 것이 사실인데요 지금까지 배달해서 먹었던 치킨 중 손에 꼽을 정도로 맛있고 양도 정량보다 많아보일 정도로 꽉 차왔어요 좀 멀어 안 오실 줄...저는 배달 못 믿어 테이크 아웃을 선호하는 사람인데...bbq서초점 쵝오!,5,,,,2017년 4월 13일
1671,치킨,강남구 역삼동,BBQ-서초점,손님,꼬꼬넛치킨세트/1,포토카드 받았어요.다음 또 주문할게요.속도도 빠르다.,5,,,,2017년 4월 7일
1672,치킨,강남구 역삼동,BBQ-서초점,손님,시크릿양념치킨/1,1. 수요일 할인 굿 2. 배달시긴 65분 맞춰서 옴 3. 닭 맛있음 4. 배달하시는 분이 바빠서 그런지 인사도 제대로 안하는게 아쉬움. 집에 배달왔다 그러고 나간다 그러니까 바로 끊는거 보고 빈정 상함,3,,,,2017년 4월 5일
1673,치킨,강남구 역삼동,BBQ-서초점,oh**님,,좀 오래걸렸지만 콜라서비스도 해주시고 맛있었어요^^,4,,,,2017년 4월 4일
1674,치킨,강남구 역삼동,BBQ-서초점,k5**님,,예상시간 보다 빠른 배달이고 친절하네요~~ ♡,4,,,,2017년 4월 2일
1675,치킨,강남구 역삼동,BBQ-서초점,mk**님,자메이카 통다리구이/1,처음먹어보네요 드디어 큰닭다리 4덩이 양이 작지만 먹다보니 약간 이해감 근데 껍질이 좀탓네요;;;; 그래도 소문만큼 맛있네요 처음엔 닭만 먹었는데 먹다보니 꼭 밥이랑 먹어야함 좀 짭짤함 역시 치밥용~ 두개씩 딱 2인분이네요 잘먹었습니다....,4,,,,2017년 4월 2일
1676,치킨,강남구 역삼동,BBQ-서초점,su**님,,점심시간이라 배달이 40분정도 걸린것같은데 따뜻하고 맛있었어요 닭다리 실해요,5,,,,2017년 4월 1일
1677,치킨,강남구 역삼동,BBQ-서초점,no**님,황금올리브（반반）/1,맛나요 역시 치킨은 비비큐,5,,,,2017년 3월 30일
1678,치킨,강남구 역삼동,BBQ-서초점,mk**님,황금올리브（매운반반）/1,오랜만에 먹네요 후라이드는 역시 비비큐네요 양념보다 역시 후라이드인듯? 맛있게 잘먹었습니다....,4,,,,2017년 3월 12일
1679,치킨,강남구 역삼동,BBQ-서초점,jf**님,"황금올리브치킨/1,콜라 1.25L/1",늘 먹지만 후라이드는 역대 최고예요~~,5,,,,2017년 3월 10일
1680,치킨,강남구 역삼동,BBQ-서초점,손님,"자메이카 통다리구이/1,콜라500ml/1",치킨이 식어서 미지근하게 왔어요ㅜㅜ 아쉽...,3,,,,2017년 3월 10일
1681,치킨,강남구 역삼동,BBQ-서초점,손님,,역시 후라이드는 비비큐지이 배달시간도 적당하고 맛도 좋습니다,4,,,,2017년 3월 2일
1682,치킨,강남구 역삼동,BBQ-서초점,손님,순살바삭칸/1,치킨이 식어서 오네요. .. 전자렌지에 결국 데워먹습니다 최악이네요..,1,,,,2017년 3월 1일
1683,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,덜익음..닭선지..먹다입맛딱떨어짐..다리두개밖에 못먹었는데..버려야되네ㅡㅡ돈아깝다..,1,,,,2017년 2월 26일
1684,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,맛있게 잘 먹었습니다! 항상 깔끔해서 좋네요 ㅎ,5,,,,2017년 2월 23일
1685,치킨,강남구 역삼동,BBQ-서초점,sy**님,,배달도 빠르고 다리도 큼직하니 좋네요 ^^,5,,,,2017년 2월 20일
1686,치킨,강남구 역삼동,BBQ-서초점,dw**님,"황금올리브치킨/1,콜라500ml/1",마싯어요! 튀김옷도 맛잇구 닭두 맛있네요,4,,,,2017년 2월 16일
1687,치킨,강남구 역삼동,BBQ-서초점,손님,,콘샐러드크기 원래그럽니까???,3,,,,2017년 2월 16일
1688,치킨,강남구 역삼동,BBQ-서초점,ms**님,"순살 크래커/1,자메이카 통다리구이/1",주문할때마다 항상 만족합니다. 친절하게 배달해주시고 너무 맛있어요. 자주 이용하겠습니다 ~~,5,,,,2017년 2월 16일
1689,치킨,강남구 역삼동,BBQ-서초점,손님,"뉴욕속안심텐더/1,포테이토/1,콜라500ml/1",한번도 시켜먹으면서 리뷰쓴적이 없는데 뉴욕속안심텐더 정말 맛있어서 5점남겨요!!♥,5,,,,2017년 2월 15일
1690,치킨,강남구 역삼동,BBQ-서초점,손님,,항상 잘 먹고 있습니다! 수요일은 비비큐데이!!,5,,,,2017년 2월 10일
1691,치킨,강남구 역삼동,BBQ-서초점,jj**님,허니갈릭스（한마리）/1,맛있어요! 다만 금방 질려요ㅜㅜ,5,,,,2017년 2월 10일
1692,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,복귀 시간 얼마 안남아서 조마조마했는데 주문하고 얼마 안있어 치킨이 바로 오네요 ㅠㅠ 빠른 배달과 맛 두가지 모두 다 갖춘 집! 추천드립다~,5,,,,2017년 2월 8일
1693,치킨,강남구 역삼동,BBQ-서초점,손님,,기름도 깨끗하고 먹어본 비비큐 중에 젤 맛있었어여,5,,,,2017년 2월 7일
1694,치킨,강남구 역삼동,BBQ-서초점,93**님,"뉴욕속안심텐더/1,포테이토/1,치킨무 추가/1,양념소스 추가/1,콜라500ml/1",맛있어요ㅋㅋ 바삭하고ㅋㅋ 근데 젓가락이 안와서 좀 당황... 다음엔 잘 챙겨보내주세용ㅎㅎ,5,,,,2017년 2월 5일
1695,치킨,강남구 역삼동,BBQ-서초점,yy**님,황금올리브（매운반반）/1,"추운날씨에도 너무 따듯하게 배달해주셔서, 잘먹었습니다. 그런데 매운양념치킨은 원래 저리 양념은 조금만 뿌리듯 해주시는 건가요??? 너무 매울까봐, 그러신건지, 평소 알던 소스듬뿍 양념치킨 과 달라서요.. 그래도 후라이드는 맛있게 잘먹었습니다^^",4,,,,2017년 1월 25일
1696,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브치킨/1,치킨무 추가/1,콜라 1.25L/1",역쉬 맛있음 !! 조각이 너무 큰것 말고는 만족,5,,,,2017년 1월 22일
1697,치킨,강남구 역삼동,BBQ-서초점,손님,,오늘은 평소보다 양이 많게 느껴지네요ㅎ 맛있게 잘 먹었습니다!,5,,,,2017년 1월 13일
1698,치킨,강남구 역삼동,BBQ-서초점,손님,황금반반치콜세트/1,맛좋아용 날이 추워서 그런지 식었네영 ㅠㅠㅠㅠ 뜨끈했음 더맛있을텐데..,3,,,,2017년 1월 11일
1699,치킨,강남구 역삼동,BBQ-서초점,jf**님,"황금올리브（반반）/1,콜라 1.25L/1",후라이는 비비큐가 진리~~ 타 브랜드와는 확실한 닭의 크기! ㅋㅋ 가끔 반반도 먹는데 후라이드가 진짜 짱인듯,5,,,,2017년 1월 6일
1700,치킨,강남구 역삼동,BBQ-서초점,손님,,앵간하면 리뷰안남기는데 남깁니다. 아주 괜찮네요,5,,,,2017년 1월 5일
